user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
52931,0,49.0,na,4,2,18,4,0,26,0,0,5,1,1,1,0,0,na,0,0,0,0,Sagittarius,0,0,0.6,1
4133,1,34.0,R,0,0,0,0,0,24,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.06999999999999999,1
16085,0,40.0,R,0,0,0,0,1,220,0,0,17,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,2.13,0
57515,1,25.0,na,0,0,2,0,0,5,0,0,1,1,0,1,0,0,na,0,0,0,0,Leo,0,0,0.0,0
24598,0,26.0,na,0,0,15,0,0,23,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.33,0
38388,0,31.0,R,0,0,0,0,1,135,0,0,4,1,1,1,0,0,na,0,0,0,0,na,0,0,1.4,0
14904,1,27.0,na,0,0,38,0,0,146,0,0,11,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,1,0,1.2,0
34308,0,18.0,na,0,0,34,0,0,194,0,0,15,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.73,0
8060,0,24.0,R,0,0,123,0,0,212,0,0,7,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.5,0
6543,0,27.0,O,13,3,69,13,0,125,0,0,18,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,1.67,0
37474,1,32.0,R,28,2,170,27,0,242,0,0,25,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,1.03,1
46792,1,36.0,na,0,0,0,0,0,171,0,0,4,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,2.6,0
22029,0,42.0,O,0,0,0,0,1,76,0,0,16,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,1.17,0
10407,1,32.0,na,0,0,0,0,0,202,0,0,52,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,1.93,0
44764,0,28.0,R,3,0,81,3,0,211,0,0,4,1,0,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,1.63,1
21000,0,33.0,R,0,0,16,0,0,143,0,0,6,1,0,0,1,0,na,0,0,0,0,Gemini,0,0,1.5,0
23043,0,26.0,R,21,0,166,21,0,277,0,0,15,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,2.2,1
16482,1,30.0,na,0,0,0,0,0,116,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.23,0
18395,1,23.0,R,0,0,0,0,0,59,0,0,4,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,0.83,0
2267,0,37.0,na,2,1,66,2,0,209,0,0,10,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,1.73,0
657,0,34.0,R,0,0,0,0,0,206,0,0,1,1,0,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,2.0,0
34826,1,26.0,R,0,0,26,0,0,80,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.97,1
40150,1,50.0,na,0,0,0,0,1,150,0,0,14,1,1,0,1,2,na,0,1,0,1,Gemini,0,0,0.87,1
40112,0,18.0,na,0,0,2,0,0,14,0,0,1,1,0,1,1,3,Bi-Weekly,0,0,1,0,Leo,0,0,0.06999999999999999,0
27824,1,29.0,R,0,0,0,0,0,114,0,1,8,1,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,0.67,0
63174,0,50.0,R,0,0,9,0,0,15,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.63,0
49824,1,39.0,na,24,1,19,23,0,98,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.93,0
49919,1,39.0,na,0,0,0,0,0,4,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,0.0,0
16812,1,37.0,R,2,0,45,2,0,216,0,0,8,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,1.87,1
34286,0,40.0,R,0,0,7,0,2,217,3,0,31,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,2.0,1
2374,0,37.0,R,8,2,145,8,0,218,0,0,24,1,1,1,0,0,na,0,0,0,0,Leo,0,0,2.03,1
9743,0,41.0,R,20,1,19,20,0,91,0,0,22,1,1,0,1,0,Weekly,0,0,0,0,Taurus,1,0,0.93,0
9246,1,23.0,R,0,0,0,0,0,271,0,1,16,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.3,1
59110,1,24.0,R,3,0,6,3,0,14,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.27,0
20049,1,23.0,O,30,2,90,30,0,170,0,0,20,1,1,1,0,2,Weekly,0,0,0,0,Cancer,0,0,0.53,1
14126,0,32.0,R,25,1,66,24,0,170,0,0,15,1,0,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.7,0
17995,0,23.0,R,0,0,0,0,0,219,0,0,17,1,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,2.0,1
4867,0,23.0,na,34,1,69,34,0,159,0,0,10,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.6,1
59971,0,69.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,na,0,0,0.0,0
26183,0,23.0,na,0,0,14,0,0,31,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,0.16999999999999998,0
49249,1,32.0,R,40,13,68,39,0,187,0,0,35,1,0,1,0,0,na,0,0,0,0,Sagittarius,0,0,0.5,1
60684,1,41.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.0,0
34748,0,28.0,R,25,0,50,25,0,145,0,0,20,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.23,1
2850,1,28.0,R,0,0,0,0,0,248,0,0,28,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,2.2,0
31643,0,42.0,O,0,0,224,0,0,284,0,0,39,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.8,0
17115,1,28.0,R,0,0,34,0,0,81,0,0,5,1,0,1,0,0,na,0,0,0,0,Gemini,1,0,0.4,0
44077,0,32.0,R,0,0,3,0,0,0,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.1,0
33632,0,54.0,O,35,5,40,35,0,130,0,0,28,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.63,1
39467,1,37.0,na,0,0,9,0,0,34,0,0,1,1,1,1,0,4,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,1
8690,1,24.0,R,0,0,10,0,0,27,0,0,11,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.43,1
48873,0,28.0,na,8,1,24,8,0,87,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,1,0,Libra,0,0,1.2,1
33448,0,28.0,na,18,1,66,15,0,168,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,1.37,0
1731,0,56.0,O,0,0,0,0,0,170,0,0,3,1,1,0,1,0,Weekly,0,0,0,0,Libra,1,0,1.37,0
45040,0,23.0,R,11,8,34,11,0,55,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.87,0
9144,0,35.0,R,9,1,101,9,0,211,0,0,19,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,2.2,0
10701,1,49.0,O,0,0,0,0,0,257,0,0,54,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,2.17,0
2874,1,47.0,R,0,0,0,0,1,187,0,0,0,1,0,1,0,2,Weekly,0,0,0,0,Sagittarius,0,1,2.03,0
16226,1,33.0,R,0,0,0,0,0,102,0,0,11,1,1,1,0,2,na,0,0,0,0,Gemini,0,0,1.37,0
43866,0,27.0,R,17,0,60,17,0,105,0,0,44,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.96,0
5612,1,25.0,na,0,0,42,0,0,106,0,0,9,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.8,0
61840,0,20.0,na,1,0,4,1,0,10,0,0,1,1,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,0.38,0
20694,1,46.0,na,0,0,4,0,0,10,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,2.0,1
23954,0,26.0,R,2,0,29,2,0,275,0,0,7,1,1,0,1,2,Monthly,0,0,1,0,Cancer,0,0,2.1,1
28148,0,23.0,na,0,0,9,0,0,5,0,0,0,1,1,0,1,0,na,0,0,0,0,Aries,0,0,0.16999999999999998,0
28363,0,24.0,na,0,0,0,0,0,3,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.0,0
60862,0,24.0,na,0,0,3,0,0,15,0,0,3,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.04,0
11322,0,28.0,R,21,2,133,21,0,248,0,0,32,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.63,0
46394,0,32.0,R,0,0,97,0,0,145,0,0,34,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0699999999999998,0
50969,1,28.0,na,0,0,2,0,0,28,0,0,4,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,0.47,1
53652,0,33.0,na,5,1,26,5,0,52,0,0,19,1,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,0.5,1
37852,0,32.0,na,1,0,65,1,0,160,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.37,1
33773,0,37.0,na,0,0,3,0,0,17,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.06999999999999999,0
5237,1,37.0,R,0,0,0,0,0,287,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.23,0
55109,0,26.0,na,0,0,11,0,0,60,0,0,3,1,0,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,0.9,1
13416,1,25.0,R,12,1,12,12,0,77,0,0,11,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.43,1
56062,0,24.0,na,0,0,14,0,0,29,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.47,0
16268,0,31.0,R,44,1,101,44,0,243,0,0,12,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.7,1
47627,0,24.0,R,2,0,20,2,0,27,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.56,0
44483,0,21.0,na,2,0,8,2,0,24,0,0,0,1,0,0,1,0,Bi-Weekly,1,0,0,0,Pisces,0,0,0.63,0
63234,1,56.0,na,0,0,0,0,0,20,0,0,1,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,0.27,0
23490,0,25.0,na,0,0,19,0,0,41,0,0,1,1,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.53,0
6583,0,30.0,na,0,0,58,0,0,150,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.23,0
33317,0,42.0,O,1,0,11,1,0,91,0,0,4,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,1.03,1
60546,0,27.0,na,0,0,10,0,0,7,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.67,0
43053,0,32.0,R,1,0,42,1,0,128,0,0,7,1,1,1,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,1.03,1
51303,0,27.0,R,3,0,23,3,0,55,0,0,3,1,0,1,0,0,Weekly,0,0,0,0,Virgo,1,0,0.8099999999999998,0
35624,1,28.0,O,9,5,83,9,0,186,0,0,16,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,1.87,1
55703,0,40.0,na,0,0,35,0,0,91,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,0.77,0
57215,0,33.0,na,1,0,18,1,0,50,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.43,1
17138,1,38.0,O,0,0,0,0,0,12,0,0,3,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,0.1,0
34589,0,35.0,O,1,1,10,1,0,20,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.3,0
65774,0,22.0,na,0,0,3,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.33,0
33611,0,22.0,na,13,1,26,13,0,69,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.37,0
4167,0,33.0,R,1,0,55,1,0,171,0,0,5,1,1,0,1,0,Weekly,0,0,0,0,Taurus,1,0,1.5699999999999998,0
30061,0,27.0,R,1,0,35,1,0,66,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.8,1
34957,0,24.0,R,17,4,62,17,0,144,0,0,12,1,0,0,1,2,na,0,0,0,0,Scorpio,0,0,1.53,0
27896,1,31.0,na,1,0,29,1,0,81,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.7,1
18856,1,26.0,na,0,0,1,0,0,31,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.23,1
2364,0,37.0,na,0,0,0,0,0,54,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.9,0
8871,0,45.0,R,57,1,57,55,0,279,0,0,42,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,0,0,2.17,1
22136,0,20.0,O,0,0,99,0,0,284,0,0,2,1,0,0,1,2,Semi-Monthly,0,0,0,0,Aries,0,0,2.0,0
8687,0,23.0,R,17,4,84,17,0,205,0,0,18,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,1.93,1
49473,0,28.0,R,2,0,33,2,0,48,0,0,7,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.71,1
56272,0,31.0,R,1,0,14,1,0,16,0,0,2,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,0.5,0
8506,0,31.0,na,4,2,63,4,0,87,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.0699999999999998,1
2435,0,60.0,R,0,0,0,0,0,200,0,0,50,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,2.17,0
38100,1,22.0,na,0,0,50,0,0,145,0,0,6,1,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,1.13,1
52895,1,20.0,na,0,0,24,0,0,50,0,0,3,1,0,1,0,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,1.05,0
58244,0,50.0,R,20,1,34,19,0,79,0,0,19,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.67,0
32554,1,21.0,O,0,0,0,0,0,8,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.8,0
55269,0,54.0,O,12,7,18,12,0,74,0,0,28,1,1,0,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,0.5700000000000001,1
68607,1,43.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Leo,0,0,0.0,0
38313,0,63.0,R,0,0,0,0,0,0,0,0,0,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,0.03,0
3854,0,21.0,O,0,0,59,0,0,160,0,0,11,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,1.17,1
56384,1,29.0,na,2,1,42,2,0,120,0,0,13,1,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.87,0
7565,1,24.0,na,0,0,1,0,0,18,0,0,1,1,1,1,0,2,na,0,0,0,0,Pisces,0,0,0.2,1
47642,1,37.0,na,0,0,0,0,0,228,0,0,7,1,1,0,1,0,Weekly,0,0,0,0,Pisces,1,1,1.6,0
41195,1,31.0,na,0,0,16,0,0,11,0,0,0,1,0,1,1,3,Bi-Weekly,0,0,0,0,Aries,1,0,0.37,0
64783,0,26.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,0.0,0
46570,1,28.0,R,0,0,4,0,0,108,0,0,16,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,0.87,1
47852,1,21.0,na,0,0,7,0,0,18,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,0.2,0
49968,0,46.0,R,0,0,19,0,0,85,0,0,9,1,1,0,1,0,Weekly,0,0,1,0,Libra,0,0,0.67,0
46326,1,28.0,na,2,2,0,2,0,8,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.37,0
64499,0,30.0,R,1,0,9,1,0,1,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.1,0
39728,0,26.0,na,6,1,89,6,0,239,0,0,24,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,1.67,1
21550,0,21.0,R,0,0,0,0,0,217,0,0,5,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,1,0,2.2,0
16373,0,20.0,na,0,0,189,0,0,283,0,0,7,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,2.2,0
40259,0,42.0,na,0,0,0,0,1,6,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Aries,0,0,0.23,0
12264,0,49.0,na,0,0,0,0,0,16,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.13,0
18491,0,31.0,R,0,0,68,0,0,106,0,0,4,1,0,0,1,0,Monthly,0,0,0,0,Cancer,1,0,1.5,1
48500,0,41.0,R,0,0,0,0,0,34,0,0,5,1,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,0.53,0
10135,1,26.0,R,0,0,0,0,0,7,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Libra,1,0,0.06999999999999999,1
69476,1,23.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Semi-Monthly,0,1,0,0,Gemini,0,0,0.0,0
53515,0,43.0,na,6,1,15,6,0,29,0,0,14,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.53,1
11979,1,29.0,O,3,0,71,1,0,90,0,0,8,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,0.8,0
13915,1,31.0,R,0,0,53,0,0,148,0,0,5,1,0,1,0,0,na,0,0,0,0,Aquarius,0,0,1.13,1
241,0,25.0,na,0,0,0,0,0,168,1,0,11,1,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,1.93,0
69111,0,24.0,na,0,0,17,0,0,42,0,0,4,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,0.4,1
51821,1,34.0,na,0,0,0,0,0,2,0,0,0,1,1,0,0,0,Semi-Monthly,0,0,0,0,na,0,0,0.0,0
41628,0,34.0,na,0,0,19,0,0,46,0,0,13,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,0.43,0
43645,1,30.0,R,2,0,81,2,0,122,0,0,13,1,1,1,0,0,Weekly,0,0,0,0,Gemini,1,0,0.47,0
16959,0,22.0,R,2,0,88,2,0,182,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.6,1
29030,0,57.0,R,57,5,77,55,0,288,0,0,29,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,2.07,1
31754,0,39.0,R,24,0,124,24,0,182,0,0,26,1,1,1,0,0,Bi-Weekly,1,0,0,0,Pisces,0,0,1.9,1
56157,0,35.0,R,0,0,6,0,0,5,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Gemini,0,0,0.27,1
33247,1,39.0,R,0,0,0,0,2,238,1,0,50,1,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,2.47,0
10591,0,23.0,R,0,0,73,0,0,297,0,0,9,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,2.27,1
1989,0,59.0,R,4,1,33,4,0,51,0,0,7,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,0.67,0
15526,0,27.0,R,24,0,34,16,0,58,0,0,7,1,0,1,0,2,Bi-Weekly,0,0,0,0,Taurus,1,0,0.63,1
46134,0,27.0,na,0,0,39,0,0,127,0,0,6,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.0,0
66068,0,28.0,R,0,0,28,0,0,36,0,0,9,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.33,1
33581,0,36.0,na,0,0,0,0,0,96,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.3,0
2395,0,23.0,R,0,0,85,0,0,184,0,0,5,1,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.87,0
48684,0,45.0,na,3,0,100,3,0,182,0,0,7,1,1,0,1,2,Monthly,0,1,0,0,Aries,1,0,2.13,0
55586,0,24.0,R,8,0,101,8,0,240,0,0,50,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,1.93,1
875,0,31.0,R,0,0,0,0,0,56,0,0,14,1,1,1,0,2,Semi-Monthly,0,0,0,0,Pisces,0,0,0.8,1
23864,1,21.0,R,1,0,30,1,0,179,0,0,13,1,0,1,0,0,Bi-Weekly,0,1,0,0,Aquarius,0,0,1.87,0
38135,0,31.0,na,1,0,95,1,0,193,0,0,29,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.23,1
20276,0,20.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,na,0,0,0,0,Gemini,0,0,0.0,1
60208,0,19.0,O,0,0,3,0,0,6,0,0,1,1,0,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.03,0
6703,1,21.0,R,0,0,0,0,0,26,0,0,2,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.6,1
62703,0,25.0,na,0,0,8,0,0,11,0,0,0,1,0,1,1,2,na,0,0,0,0,Gemini,0,0,0.21,0
13991,0,50.0,O,0,0,0,0,0,268,0,0,25,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,2.57,0
1764,1,21.0,na,1,0,54,1,0,139,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.17,0
3657,0,44.0,R,19,1,19,19,0,107,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.37,0
11576,0,34.0,na,0,0,97,0,0,190,0,0,4,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.4,1
4145,0,30.0,R,7,0,119,7,0,227,0,0,24,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.6,1
30963,0,23.0,O,0,0,35,0,0,217,0,0,9,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,1.77,0
63299,1,27.0,R,0,0,2,0,0,0,0,0,0,1,1,1,0,0,na,0,1,0,0,Leo,0,0,0.0,0
27953,1,28.0,R,17,4,46,17,0,76,0,0,14,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.67,1
27439,0,34.0,R,5,0,45,4,0,116,0,0,12,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,0.93,1
33953,0,22.0,R,1,1,103,1,0,173,0,0,12,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.47,0
51545,0,52.0,O,2,0,30,2,0,61,0,0,2,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.63,0
7178,1,50.0,R,47,0,35,47,0,301,0,0,86,1,1,1,0,2,Semi-Monthly,0,0,0,0,Gemini,1,0,1.9,1
23098,0,30.0,na,2,1,13,2,0,5,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.23,0
26561,0,32.0,na,2,2,40,2,0,78,0,0,11,1,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,0.64,0
26898,0,30.0,R,55,0,128,54,0,253,0,0,17,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,2.13,1
44417,0,32.0,R,52,24,70,51,0,212,0,0,40,1,0,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,2.0,1
51908,0,27.0,na,0,0,2,0,0,5,0,0,1,1,1,1,0,0,na,0,0,0,1,Cancer,0,0,0.0,1
3620,0,31.0,R,6,0,51,6,0,143,0,0,9,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,1.0699999999999998,0
2186,0,26.0,R,0,0,0,0,0,251,2,0,21,1,0,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.27,1
10748,0,40.0,R,0,0,0,0,0,190,0,0,15,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.2,0
18627,0,42.0,R,16,1,0,16,0,254,0,0,3,1,1,1,0,0,Semi-Monthly,0,1,0,0,Sagittarius,1,0,1.5699999999999998,0
53213,1,41.0,R,11,3,6,10,0,81,0,0,7,1,1,0,1,0,Monthly,0,0,0,0,na,0,0,0.6,1
34254,0,24.0,O,20,0,118,19,0,161,0,0,11,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.53,1
6130,0,31.0,R,23,0,41,22,0,275,0,0,28,1,1,1,0,0,na,0,0,0,0,Scorpio,1,0,2.1,0
58042,0,49.0,R,0,0,5,0,0,11,0,0,2,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,0.1,0
20034,0,50.0,na,23,1,54,22,0,80,0,0,8,1,1,0,1,0,Bi-Weekly,0,1,0,0,Pisces,0,0,1.13,1
6698,1,34.0,O,0,0,191,0,0,243,0,0,20,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.9,1
67523,0,31.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Leo,0,0,0.0,0
27868,0,25.0,R,3,0,189,3,0,219,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,1.93,0
47560,0,20.0,R,8,1,49,8,0,79,0,0,3,1,0,0,1,0,Semi-Monthly,0,0,0,0,Aries,1,0,1.27,0
27524,0,32.0,R,0,0,5,0,0,23,0,0,5,1,1,0,1,0,na,0,0,0,0,na,0,0,0.1,0
25959,0,34.0,na,0,0,55,0,0,203,0,0,7,1,1,0,1,0,na,0,0,0,0,Scorpio,1,0,1.7,1
52229,1,40.0,na,0,0,0,0,0,16,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Capricorn,0,1,0.5,0
14747,0,39.0,R,29,15,86,29,0,195,0,0,96,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,1,0,1.7,1
28101,1,40.0,R,0,0,0,0,0,215,1,0,61,1,1,1,0,0,Monthly,0,0,0,0,Virgo,1,1,2.5,0
45766,0,48.0,na,3,2,16,3,0,51,0,0,8,1,1,1,0,2,Monthly,0,0,0,0,Virgo,0,0,0.91,1
5245,1,25.0,na,0,0,0,0,0,217,0,0,10,1,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.57,0
39975,0,44.0,na,0,0,61,0,0,119,0,0,9,1,0,0,1,0,na,0,0,0,0,Scorpio,1,0,1.4,0
